ts,service,incident_id,burn_5x,burn_1x
2026-08-17 08:35:44.176277504,checkout-api,INC-0035,0.49978,0.06556
2026-08-17 08:40:44.176277504,checkout-api,INC-0035,0.20778,0.02764
2026-08-17 08:45:44.176277504,checkout-api,INC-0035,1.47019,0.01678
2026-08-17 08:50:44.176277504,checkout-api,INC-0035,0.39413,0.0806
2026-08-17 08:55:44.176277504,checkout-api,INC-0035,0.32331,0.1499
2026-08-17 09:00:44.176277504,checkout-api,INC-0035,0.63726,0.13335
2026-08-17 09:05:44.176277504,checkout-api,INC-0035,0.0668,0.02201
2026-08-17 09:10:44.176277504,checkout-api,INC-0035,0.00238,0.00151
2026-08-17 09:15:44.176277504,checkout-api,INC-0035,0.0615,0.00366
2026-08-17 09:20:44.176277504,checkout-api,INC-0035,0.01292,0.00557
2026-08-17 09:25:44.176277504,checkout-api,INC-0035,0.03625,0.00401
2026-08-17 09:30:44.176277504,checkout-api,INC-0035,0.0128,0.00156
2026-08-17 09:35:44.176277504,checkout-api,INC-0035,0.03083,0.02044
2026-08-17 09:40:44.176277504,checkout-api,INC-0035,0.00048,0.0063
2026-08-17 09:45:44.176277504,checkout-api,INC-0035,0.0683,0.00723
2026-08-17 21:39:32.949103872,checkout-api,INC-0042,0.011,0.00076
2026-08-17 21:44:32.949103872,checkout-api,INC-0042,0.00464,0.00636
2026-08-17 21:49:32.949103872,checkout-api,INC-0042,0.11198,0.00199
2026-08-17 21:54:32.949103872,checkout-api,INC-0042,0.15583,0.01706
2026-08-17 21:59:32.949103872,checkout-api,INC-0042,0.00949,0.02912
2026-08-17 22:04:32.949103872,checkout-api,INC-0042,0.05544,0.01205
2026-08-17 22:09:32.949103872,checkout-api,INC-0042,0.02097,0.00213
2026-08-17 22:14:32.949103872,checkout-api,INC-0042,0.01164,0.00961
2026-08-17 22:19:32.949103872,checkout-api,INC-0042,0.05504,0.00419
2026-08-17 22:24:32.949103872,checkout-api,INC-0042,0.13457,0.00628
2026-08-17 22:29:32.949103872,checkout-api,INC-0042,2.03445,0.05406
2026-08-17 22:34:32.949103872,checkout-api,INC-0042,0.54487,0.04308
2026-08-17 22:39:32.949103872,checkout-api,INC-0042,0.2933,0.21502
2026-08-17 22:44:32.949103872,checkout-api,INC-0042,0.12367,0.0462
2026-08-17 22:49:32.949103872,checkout-api,INC-0042,2.34709,0.07299
2026-08-17 22:54:32.949103872,checkout-api,INC-0042,1.7079,0.0399
2026-08-17 22:59:32.949103872,checkout-api,INC-0042,0.06814,0.00437
2026-08-17 23:04:32.949103872,checkout-api,INC-0042,0.22091,0.00316
2026-08-17 23:09:32.949103872,checkout-api,INC-0042,0.021,0.00589
2026-08-17 23:14:32.949103872,checkout-api,INC-0042,0.04018,0.00411
2026-08-17 23:19:32.949103872,checkout-api,INC-0042,0.19091,0.00144
2026-08-17 23:24:32.949103872,checkout-api,INC-0042,0.00968,0.00176
2026-08-17 23:29:32.949103872,checkout-api,INC-0042,0.0341,0.00041
2026-08-17 23:34:32.949103872,checkout-api,INC-0042,0.00779,0.00318
2026-08-17 23:39:32.949103872,checkout-api,INC-0042,0.05037,0.00039
2026-08-17 23:44:32.949103872,checkout-api,INC-0042,0.00562,0.0097
2026-08-17 23:49:32.949103872,checkout-api,INC-0042,0.0995,0.00291
2026-08-17 23:54:32.949103872,checkout-api,INC-0042,0.00887,0.00411
2026-08-18 13:47:58.205891584,billing-worker,INC-0010,0.10537,0.00973
2026-08-18 13:52:58.205891584,billing-worker,INC-0010,0.16166,0.01279
2026-08-18 13:57:58.205891584,billing-worker,INC-0010,0.00969,0.00689
2026-08-18 14:02:58.205891584,billing-worker,INC-0010,0.05723,0.00149
2026-08-18 14:07:58.205891584,billing-worker,INC-0010,0.01668,0.00617
2026-08-18 14:12:58.205891584,billing-worker,INC-0010,0.01133,0.00303
2026-08-18 14:17:58.205891584,billing-worker,INC-0010,0.02835,0.00578
2026-08-18 14:22:58.205891584,billing-worker,INC-0010,0.2427,0.04189
2026-08-18 14:27:58.205891584,billing-worker,INC-0010,0.71268,0.01106
2026-08-18 14:32:58.205891584,billing-worker,INC-0010,1.73315,0.08858
2026-08-18 14:37:58.205891584,billing-worker,INC-0010,1.0259,0.03273
2026-08-18 14:42:58.205891584,billing-worker,INC-0010,0.33646,0.10702
2026-08-18 14:47:58.205891584,billing-worker,INC-0010,1.40865,0.05544
2026-08-18 14:52:58.205891584,billing-worker,INC-0010,0.28749,0.09116
2026-08-18 14:57:58.205891584,billing-worker,INC-0010,0.06721,0.02643
2026-08-18 15:02:58.205891584,billing-worker,INC-0010,0.05007,0.00841
2026-08-18 15:07:58.205891584,billing-worker,INC-0010,0.05985,0.00216
2026-08-18 15:12:58.205891584,billing-worker,INC-0010,0.07455,0.00379
2026-08-18 15:17:58.205891584,billing-worker,INC-0010,0.11586,0.00905
2026-08-18 15:22:58.205891584,billing-worker,INC-0010,0.09245,0.004
2026-08-18 15:27:58.205891584,billing-worker,INC-0010,0.01485,0.01118
2026-08-18 15:32:58.205891584,billing-worker,INC-0010,0.1757,0.01105
2026-08-18 15:37:58.205891584,billing-worker,INC-0010,0.1067,0.00136
2026-08-18 18:09:46.943689728,billing-worker,INC-0044,0.06632,0.0267
2026-08-18 18:14:46.943689728,billing-worker,INC-0044,0.11116,0.01109
2026-08-18 18:19:46.943689728,billing-worker,INC-0044,0.05235,0.0042
2026-08-18 18:24:46.943689728,billing-worker,INC-0044,0.01269,0.00367
2026-08-18 18:29:46.943689728,billing-worker,INC-0044,0.05625,0.02139
2026-08-18 18:34:46.943689728,billing-worker,INC-0044,0.00476,0.02126
2026-08-18 18:39:46.943689728,billing-worker,INC-0044,1.44468,0.16259
2026-08-18 18:44:46.943689728,billing-worker,INC-0044,0.91319,0.02209
2026-08-18 18:49:46.943689728,billing-worker,INC-0044,0.74216,0.01607
2026-08-18 18:54:46.943689728,billing-worker,INC-0044,0.51261,0.00637
2026-08-18 18:59:46.943689728,billing-worker,INC-0044,1.47091,0.03342
2026-08-18 19:04:46.943689728,billing-worker,INC-0044,0.20709,0.01291
2026-08-18 19:09:46.943689728,billing-worker,INC-0044,0.03202,0.06728
2026-08-18 19:14:46.943689728,billing-worker,INC-0044,0.77283,0.018
2026-08-18 19:19:46.943689728,billing-worker,INC-0044,0.06295,0.00223
2026-08-18 19:24:46.943689728,billing-worker,INC-0044,0.0037,0.01906
2026-08-18 19:29:46.943689728,billing-worker,INC-0044,0.01421,0.00047
2026-08-18 19:34:46.943689728,billing-worker,INC-0044,0.02599,0.00783
2026-08-18 19:39:46.943689728,billing-worker,INC-0044,0.0323,0.00228
2026-08-18 19:44:46.943689728,billing-worker,INC-0044,0.36917,0.00263
2026-08-18 20:57:47.705562112,checkout-api,INC-0040,0.1205,0.00251
2026-08-18 21:02:47.705562112,checkout-api,INC-0040,1.09778,0.13072
2026-08-18 21:07:47.705562112,checkout-api,INC-0040,0.49504,0.02395
2026-08-18 21:12:47.705562112,checkout-api,INC-0040,2.004,0.02214
2026-08-18 21:17:47.705562112,checkout-api,INC-0040,1.01286,0.14345
2026-08-18 21:22:47.705562112,checkout-api,INC-0040,0.24303,0.00387
2026-08-18 21:27:47.705562112,checkout-api,INC-0040,0.0784,0.16275
2026-08-18 21:32:47.705562112,checkout-api,INC-0040,0.66841,0.17992
2026-08-18 21:37:47.705562112,checkout-api,INC-0040,0.21533,0.0106
2026-08-18 21:42:47.705562112,checkout-api,INC-0040,0.06416,0.00299
2026-08-19 17:06:02.757337088,notifications,INC-0054,0.22008,0.03455
2026-08-19 17:11:02.757337088,notifications,INC-0054,0.21041,0.01861
2026-08-19 17:16:02.757337088,notifications,INC-0054,0.28624,0.01103
2026-08-19 17:21:02.757337088,notifications,INC-0054,0.07562,0.03026
2026-08-19 17:26:02.757337088,notifications,INC-0054,0.05229,0.01398
2026-08-19 17:31:02.757337088,notifications,INC-0054,1.08432,0.00757
2026-08-19 17:36:02.757337088,notifications,INC-0054,0.99843,0.00318
2026-08-19 17:41:02.757337088,notifications,INC-0054,0.77996,0.12153
2026-08-19 17:46:02.757337088,notifications,INC-0054,0.98911,0.03286
2026-08-19 17:51:02.757337088,notifications,INC-0054,0.6403,0.00629
2026-08-19 17:56:02.757337088,notifications,INC-0054,0.02572,0.00214
2026-08-19 18:01:02.757337088,notifications,INC-0054,0.0032,0.00182
2026-08-19 18:06:02.757337088,notifications,INC-0054,0.10084,0.00471
2026-08-20 07:04:45.844831232,billing-worker,INC-0038,0.67441,0.61846
2026-08-20 07:09:45.844831232,billing-worker,INC-0038,0.19222,0.00664
2026-08-20 07:14:45.844831232,billing-worker,INC-0038,0.4305,0.04944
2026-08-20 07:19:45.844831232,billing-worker,INC-0038,0.06858,0.00309
2026-08-20 07:24:45.844831232,billing-worker,INC-0038,2.44854,0.03723
2026-08-20 07:29:45.844831232,billing-worker,INC-0038,0.04566,0.10165
2026-08-20 07:34:45.844831232,billing-worker,INC-0038,0.36802,0.0229
2026-08-20 07:39:45.844831232,billing-worker,INC-0038,0.95116,0.03966
2026-08-20 17:06:25.298527232,checkout-api,INC-0018,3.41326,0.01113
2026-08-20 17:11:25.298527232,checkout-api,INC-0018,0.01976,0.10901
2026-08-20 17:16:25.298527232,checkout-api,INC-0018,0.37434,0.2893
2026-08-20 17:21:25.298527232,checkout-api,INC-0018,1.04282,0.05734
2026-08-20 17:26:25.298527232,checkout-api,INC-0018,0.32216,0.05983
2026-08-20 17:31:25.298527232,checkout-api,INC-0018,0.32038,0.02227
2026-08-20 17:36:25.298527232,checkout-api,INC-0018,0.0785,0.02564
2026-08-20 17:41:25.298527232,checkout-api,INC-0018,0.19764,0.04731
2026-08-21 10:33:37.962010112,checkout-api,INC-0046,0.19654,0.02083
2026-08-21 10:38:37.962010112,checkout-api,INC-0046,0.00378,0.00365
2026-08-21 10:43:37.962010112,checkout-api,INC-0046,0.15881,0.00978
2026-08-21 10:48:37.962010112,checkout-api,INC-0046,0.23876,0.00531
2026-08-21 10:53:37.962010112,checkout-api,INC-0046,0.02547,0.01537
2026-08-21 10:58:37.962010112,checkout-api,INC-0046,0.03447,8e-05
2026-08-21 11:03:37.962010112,checkout-api,INC-0046,0.13509,0.01227
2026-08-21 11:08:37.962010112,checkout-api,INC-0046,0.026,0.00062
2026-08-21 11:13:37.962010112,checkout-api,INC-0046,0.32078,0.03914
2026-08-21 11:18:37.962010112,checkout-api,INC-0046,1.08996,0.02494
2026-08-21 11:23:37.962010112,checkout-api,INC-0046,0.04569,0.11019
2026-08-21 11:28:37.962010112,checkout-api,INC-0046,0.90266,0.01683
2026-08-21 11:33:37.962010112,checkout-api,INC-0046,0.48699,0.07655
2026-08-21 11:38:37.962010112,checkout-api,INC-0046,0.34223,0.03548
2026-08-21 11:43:37.962010112,checkout-api,INC-0046,0.34414,0.01153
2026-08-21 11:48:37.962010112,checkout-api,INC-0046,0.84456,0.09266
2026-08-21 11:53:37.962010112,checkout-api,INC-0046,0.03291,0.00989
2026-08-21 11:58:37.962010112,checkout-api,INC-0046,0.0423,0.00552
2026-08-21 12:03:37.962010112,checkout-api,INC-0046,0.00205,0.0031
2026-08-21 12:08:37.962010112,checkout-api,INC-0046,0.00517,0.00752
2026-08-21 12:13:37.962010112,checkout-api,INC-0046,0.02565,0.00693
2026-08-21 12:18:37.962010112,checkout-api,INC-0046,0.01402,0.00384
2026-08-21 12:23:37.962010112,checkout-api,INC-0046,0.03683,0.00104
2026-08-21 12:28:37.962010112,checkout-api,INC-0046,0.12895,0.02389
2026-08-21 15:42:05.014705408,checkout-api,INC-0003,0.05812,0.00044
2026-08-21 15:47:05.014705408,checkout-api,INC-0003,0.03715,0.02602
2026-08-21 15:52:05.014705408,checkout-api,INC-0003,0.03538,0.02226
2026-08-21 15:57:05.014705408,checkout-api,INC-0003,0.0168,0.00381
2026-08-21 16:02:05.014705408,checkout-api,INC-0003,0.00859,0.00577
2026-08-21 16:07:05.014705408,checkout-api,INC-0003,0.034,0.01001
2026-08-21 16:12:05.014705408,checkout-api,INC-0003,0.0844,0.01006
2026-08-21 16:17:05.014705408,checkout-api,INC-0003,0.09774,0.01166
2026-08-21 16:22:05.014705408,checkout-api,INC-0003,0.15289,0.00634
2026-08-21 16:27:05.014705408,checkout-api,INC-0003,0.0103,0.01302
2026-08-21 16:32:05.014705408,checkout-api,INC-0003,1.38625,0.31212
2026-08-21 16:37:05.014705408,checkout-api,INC-0003,0.10676,0.00395
2026-08-21 16:42:05.014705408,checkout-api,INC-0003,0.03769,0.03296
2026-08-21 16:47:05.014705408,checkout-api,INC-0003,0.43587,0.04766
2026-08-21 16:52:05.014705408,checkout-api,INC-0003,0.76354,0.0743
2026-08-21 16:57:05.014705408,checkout-api,INC-0003,0.82267,0.01927
2026-08-21 17:02:05.014705408,checkout-api,INC-0003,0.98266,0.00143
2026-08-21 17:07:05.014705408,checkout-api,INC-0003,1.72996,0.02662
2026-08-21 17:12:05.014705408,checkout-api,INC-0003,0.17973,0.00196
2026-08-21 17:17:05.014705408,checkout-api,INC-0003,0.17433,0.0057
2026-08-21 17:22:05.014705408,checkout-api,INC-0003,0.01285,0.03297
2026-08-21 17:27:05.014705408,checkout-api,INC-0003,0.09273,0.02396
2026-08-21 17:32:05.014705408,checkout-api,INC-0003,0.0263,0.03116
2026-08-21 17:37:05.014705408,checkout-api,INC-0003,0.05755,0.03079
2026-08-21 17:42:05.014705408,checkout-api,INC-0003,0.02093,0.01806
2026-08-21 17:47:05.014705408,checkout-api,INC-0003,0.04661,0.02236
2026-08-21 17:52:05.014705408,checkout-api,INC-0003,0.06782,0.01729
2026-08-21 17:57:05.014705408,checkout-api,INC-0003,0.13698,0.00475
2026-08-21 18:02:05.014705408,checkout-api,INC-0003,0.04356,0.00817
2026-08-21 20:48:38.572870656,checkout-api,INC-0052,0.00433,0.01117
2026-08-21 20:53:38.572870656,checkout-api,INC-0052,0.01732,0.00141
2026-08-21 20:58:38.572870656,checkout-api,INC-0052,0.40863,0.00407
2026-08-21 21:03:38.572870656,checkout-api,INC-0052,0.52733,0.04395
2026-08-21 21:08:38.572870656,checkout-api,INC-0052,1.12668,0.01605
2026-08-21 21:13:38.572870656,checkout-api,INC-0052,8.07421,0.03708
2026-08-21 21:18:38.572870656,checkout-api,INC-0052,0.29473,0.08662
2026-08-21 21:23:38.572870656,checkout-api,INC-0052,0.21403,0.036
2026-08-21 21:28:38.572870656,checkout-api,INC-0052,1.78601,0.06375
2026-08-21 21:33:38.572870656,checkout-api,INC-0052,3.9942,0.01798
2026-08-21 21:38:38.572870656,checkout-api,INC-0052,0.00141,0.00453
2026-08-21 21:43:38.572870656,checkout-api,INC-0052,0.04628,0.00652
2026-08-22 05:32:55.761407744,billing-worker,INC-0036,0.04848,0.00246
2026-08-22 05:37:55.761407744,billing-worker,INC-0036,0.01132,0.06976
2026-08-22 05:42:55.761407744,billing-worker,INC-0036,0.00123,0.02762
2026-08-22 05:47:55.761407744,billing-worker,INC-0036,0.03034,0.00377
2026-08-22 05:52:55.761407744,billing-worker,INC-0036,0.05646,0.01472
2026-08-22 05:57:55.761407744,billing-worker,INC-0036,0.03456,0.006
2026-08-22 06:02:55.761407744,billing-worker,INC-0036,0.14459,0.00715
2026-08-22 06:07:55.761407744,billing-worker,INC-0036,0.02874,0.02102
2026-08-22 06:12:55.761407744,billing-worker,INC-0036,0.06663,0.02244
2026-08-22 06:17:55.761407744,billing-worker,INC-0036,0.06801,0.0116
2026-08-22 06:22:55.761407744,billing-worker,INC-0036,1.87038,0.00103
2026-08-22 06:27:55.761407744,billing-worker,INC-0036,1.25192,0.04407
2026-08-22 06:32:55.761407744,billing-worker,INC-0036,1.26534,0.04211
2026-08-22 06:37:55.761407744,billing-worker,INC-0036,0.05024,0.28581
2026-08-22 06:42:55.761407744,billing-worker,INC-0036,1.16889,0.01053
2026-08-22 06:47:55.761407744,billing-worker,INC-0036,0.59467,0.06154
2026-08-22 06:52:55.761407744,billing-worker,INC-0036,0.47143,0.00311
2026-08-22 06:57:55.761407744,billing-worker,INC-0036,0.48677,0.06546
2026-08-22 07:02:55.761407744,billing-worker,INC-0036,0.00151,0.04158
2026-08-22 07:07:55.761407744,billing-worker,INC-0036,0.0451,0.00065
2026-08-22 07:12:55.761407744,billing-worker,INC-0036,0.01686,0.01419
2026-08-22 07:17:55.761407744,billing-worker,INC-0036,0.02711,0.01925
2026-08-22 07:22:55.761407744,billing-worker,INC-0036,0.01863,0.00315
2026-08-22 07:27:55.761407744,billing-worker,INC-0036,0.01854,0.03281
2026-08-22 07:32:55.761407744,billing-worker,INC-0036,0.00277,0.00504
2026-08-22 07:37:55.761407744,billing-worker,INC-0036,0.0075,0.00304
2026-08-22 07:42:55.761407744,billing-worker,INC-0036,0.04514,0.00578
2026-08-22 07:47:55.761407744,billing-worker,INC-0036,0.05374,0.00292
2026-08-22 07:52:55.761407744,billing-worker,INC-0036,0.00019,0.00134
2026-08-25 18:35:25.040178944,search-api,INC-0029,0.00128,0.00121
2026-08-25 18:40:25.040178944,search-api,INC-0029,0.01939,0.01296
2026-08-25 18:45:25.040178944,search-api,INC-0029,0.00784,0.05664
2026-08-25 18:50:25.040178944,search-api,INC-0029,0.04608,0.01792
2026-08-25 18:55:25.040178944,search-api,INC-0029,0.00214,0.00641
2026-08-25 19:00:25.040178944,search-api,INC-0029,0.08684,0.00694
2026-08-25 19:05:25.040178944,search-api,INC-0029,0.0157,0.00634
2026-08-25 19:10:25.040178944,search-api,INC-0029,0.04772,0.00665
2026-08-25 19:15:25.040178944,search-api,INC-0029,0.31042,0.04946
2026-08-25 19:20:25.040178944,search-api,INC-0029,0.72906,0.01053
2026-08-25 19:25:25.040178944,search-api,INC-0029,1.71871,0.02518
2026-08-25 19:30:25.040178944,search-api,INC-0029,0.06333,0.0113
2026-08-25 19:35:25.040178944,search-api,INC-0029,0.98413,0.13091
2026-08-25 19:40:25.040178944,search-api,INC-0029,1.85876,0.00422
2026-08-25 19:45:25.040178944,search-api,INC-0029,1.44726,0.06289
2026-08-25 19:50:25.040178944,search-api,INC-0029,0.25698,0.03962
2026-08-25 19:55:25.040178944,search-api,INC-0029,0.04506,0.00328
2026-08-25 20:00:25.040178944,search-api,INC-0029,0.06034,0.00081
2026-08-25 20:05:25.040178944,search-api,INC-0029,0.00997,0.00342
2026-08-25 20:10:25.040178944,search-api,INC-0029,0.1079,0.00245
2026-08-25 20:15:25.040178944,search-api,INC-0029,0.06368,0.02236
2026-08-25 20:20:25.040178944,search-api,INC-0029,0.00818,0.0263
2026-08-25 20:25:25.040178944,search-api,INC-0029,0.00099,0.00138
2026-08-25 20:30:25.040178944,search-api,INC-0029,0.05179,0.0147
2026-08-26 08:05:14.102784512,billing-worker,INC-0045,1.33835,0.07165
2026-08-26 08:10:14.102784512,billing-worker,INC-0045,0.85685,0.08324
2026-08-26 08:15:14.102784512,billing-worker,INC-0045,0.03312,0.01037
2026-08-26 08:20:14.102784512,billing-worker,INC-0045,0.89206,0.06837
2026-08-26 08:25:14.102784512,billing-worker,INC-0045,0.24463,0.01868
2026-08-26 08:30:14.102784512,billing-worker,INC-0045,0.92994,0.04814
2026-08-26 08:35:14.102784512,billing-worker,INC-0045,0.70754,0.15025
2026-08-26 08:40:14.102784512,billing-worker,INC-0045,0.24774,0.03028
2026-08-28 01:40:43.272122368,checkout-api,INC-0011,0.0292,0.00056
2026-08-28 01:45:43.272122368,checkout-api,INC-0011,0.00745,0.01319
2026-08-28 01:50:43.272122368,checkout-api,INC-0011,0.00801,0.01373
2026-08-28 01:55:43.272122368,checkout-api,INC-0011,0.00242,0.00745
2026-08-28 02:00:43.272122368,checkout-api,INC-0011,0.02081,0.00428
2026-08-28 02:05:43.272122368,checkout-api,INC-0011,0.2958,0.00293
2026-08-28 02:10:43.272122368,checkout-api,INC-0011,0.03892,0.00761
2026-08-28 02:15:43.272122368,checkout-api,INC-0011,0.94423,0.02964
2026-08-28 02:20:43.272122368,checkout-api,INC-0011,0.26935,0.20435
2026-08-28 02:25:43.272122368,checkout-api,INC-0011,1.46572,0.03453
2026-08-28 02:30:43.272122368,checkout-api,INC-0011,0.32658,0.05167
2026-08-28 02:35:43.272122368,checkout-api,INC-0011,1.05692,0.02462
2026-08-28 02:40:43.272122368,checkout-api,INC-0011,0.14535,0.10265
2026-08-28 02:45:43.272122368,checkout-api,INC-0011,0.02158,0.00362
2026-08-28 02:50:43.272122368,checkout-api,INC-0011,0.00486,0.00187
2026-08-28 02:55:43.272122368,checkout-api,INC-0011,0.01002,0.00315
2026-08-28 03:00:43.272122368,checkout-api,INC-0011,0.07558,0.01633
2026-08-28 03:05:43.272122368,checkout-api,INC-0011,0.06828,0.00296
2026-08-28 03:10:43.272122368,checkout-api,INC-0011,0.15746,0.01976
2026-08-28 13:20:43.309620736,search-api,INC-0023,0.00404,0.00779
2026-08-28 13:25:43.309620736,search-api,INC-0023,0.01505,0.00502
2026-08-28 13:30:43.309620736,search-api,INC-0023,0.07899,0.00685
2026-08-28 13:35:43.309620736,search-api,INC-0023,0.03633,0.01969
2026-08-28 13:40:43.309620736,search-api,INC-0023,0.10244,0.05333
2026-08-28 13:45:43.309620736,search-api,INC-0023,1.46636,0.1159
2026-08-28 13:50:43.309620736,search-api,INC-0023,0.27008,0.10718
2026-08-28 13:55:43.309620736,search-api,INC-0023,0.50401,0.02725
2026-08-28 14:00:43.309620736,search-api,INC-0023,1.10746,0.01011
2026-08-28 14:05:43.309620736,search-api,INC-0023,1.08026,0.08097
2026-08-28 14:10:43.309620736,search-api,INC-0023,0.47608,0.02409
2026-08-28 14:15:43.309620736,search-api,INC-0023,0.02669,0.00088
2026-08-28 14:20:43.309620736,search-api,INC-0023,0.19775,0.02621
2026-08-28 14:25:43.309620736,search-api,INC-0023,0.10011,0.00241
2026-08-29 19:35:47.580274432,billing-worker,INC-0002,0.13829,0.00924
2026-08-29 19:40:47.580274432,billing-worker,INC-0002,0.0305,0.02004
2026-08-29 19:45:47.580274432,billing-worker,INC-0002,0.15238,0.02496
2026-08-29 19:50:47.580274432,billing-worker,INC-0002,0.34911,0.09337
2026-08-29 19:55:47.580274432,billing-worker,INC-0002,0.18236,0.02342
2026-08-29 20:00:47.580274432,billing-worker,INC-0002,0.76324,0.00484
2026-08-29 20:05:47.580274432,billing-worker,INC-0002,0.36196,0.01205
2026-08-29 20:10:47.580274432,billing-worker,INC-0002,0.34745,0.00466
2026-08-29 20:15:47.580274432,billing-worker,INC-0002,0.05574,0.0545
2026-08-29 20:20:47.580274432,billing-worker,INC-0002,0.30967,0.0062
2026-08-29 20:25:47.580274432,billing-worker,INC-0002,1.76667,0.15881
2026-08-29 20:30:47.580274432,billing-worker,INC-0002,0.07124,0.0078
2026-08-29 20:35:47.580274432,billing-worker,INC-0002,0.14146,0.00031
2026-08-29 20:40:47.580274432,billing-worker,INC-0002,0.0278,0.01186
2026-08-30 09:10:42.698117888,checkout-api,INC-0053,0.03132,0.00928
2026-08-30 09:15:42.698117888,checkout-api,INC-0053,0.00054,0.02464
2026-08-30 09:20:42.698117888,checkout-api,INC-0053,0.0086,0.02314
2026-08-30 09:25:42.698117888,checkout-api,INC-0053,0.07331,0.0251
2026-08-30 09:30:42.698117888,checkout-api,INC-0053,1.54652,0.14915
2026-08-30 09:35:42.698117888,checkout-api,INC-0053,0.46321,0.03504
2026-08-30 09:40:42.698117888,checkout-api,INC-0053,0.47424,0.07238
2026-08-30 09:45:42.698117888,checkout-api,INC-0053,0.14042,0.00663
2026-08-30 09:50:42.698117888,checkout-api,INC-0053,3.33963,0.02869
2026-08-30 09:55:42.698117888,checkout-api,INC-0053,0.60006,0.09575
2026-08-30 10:00:42.698117888,checkout-api,INC-0053,1.08011,0.06108
2026-08-30 10:05:42.698117888,checkout-api,INC-0053,0.21703,0.06182
2026-08-30 10:10:42.698117888,checkout-api,INC-0053,0.00756,0.02447
2026-08-30 10:15:42.698117888,checkout-api,INC-0053,0.08145,0.00379
2026-08-30 10:20:42.698117888,checkout-api,INC-0053,0.00291,0.00221
2026-08-30 10:25:42.698117888,checkout-api,INC-0053,0.01816,0.00367
2026-08-30 10:13:32.837556224,notifications,INC-0025,0.01161,0.00375
2026-08-30 10:18:32.837556224,notifications,INC-0025,0.01519,0.01708
2026-08-30 10:23:32.837556224,notifications,INC-0025,0.00115,0.00213
2026-08-30 10:28:32.837556224,notifications,INC-0025,0.03965,0.0101
2026-08-30 10:33:32.837556224,notifications,INC-0025,0.01207,0.00141
2026-08-30 10:38:32.837556224,notifications,INC-0025,0.02256,0.00808
2026-08-30 10:43:32.837556224,notifications,INC-0025,0.03796,0.00164
2026-08-30 10:48:32.837556224,notifications,INC-0025,0.31699,0.13962
2026-08-30 10:53:32.837556224,notifications,INC-0025,0.06608,0.12006
2026-08-30 10:58:32.837556224,notifications,INC-0025,2.18692,0.02693
2026-08-30 11:03:32.837556224,notifications,INC-0025,0.24412,0.01135
2026-08-30 11:08:32.837556224,notifications,INC-0025,0.79108,0.13249
2026-08-30 11:13:32.837556224,notifications,INC-0025,0.07927,0.03209
2026-08-30 11:18:32.837556224,notifications,INC-0025,0.27319,0.09986
2026-08-30 11:23:32.837556224,notifications,INC-0025,0.60928,0.05187
2026-08-30 11:28:32.837556224,notifications,INC-0025,0.00142,0.02885
2026-08-30 11:33:32.837556224,notifications,INC-0025,0.08416,0.00033
2026-08-30 11:38:32.837556224,notifications,INC-0025,0.22744,0.00791
2026-08-30 11:43:32.837556224,notifications,INC-0025,0.13515,0.00118
2026-08-30 11:48:32.837556224,notifications,INC-0025,0.08536,0.0122
2026-08-30 11:53:32.837556224,notifications,INC-0025,0.0099,0.00021
2026-08-30 11:58:32.837556224,notifications,INC-0025,0.03476,0.01051
2026-08-31 03:37:41.190995200,search-api,INC-0001,0.01494,0.00157
2026-08-31 03:42:41.190995200,search-api,INC-0001,0.04207,0.0063
2026-08-31 03:47:41.190995200,search-api,INC-0001,0.03135,0.00175
2026-08-31 03:52:41.190995200,search-api,INC-0001,0.10131,0.00772
2026-08-31 03:57:41.190995200,search-api,INC-0001,0.09934,0.01743
2026-08-31 04:02:41.190995200,search-api,INC-0001,0.00731,0.00055
2026-08-31 04:07:41.190995200,search-api,INC-0001,0.02766,0.01826
2026-08-31 04:12:41.190995200,search-api,INC-0001,0.07985,0.00416
2026-08-31 04:17:41.190995200,search-api,INC-0001,0.01466,2e-05
2026-08-31 04:22:41.190995200,search-api,INC-0001,0.23387,0.00422
2026-08-31 04:27:41.190995200,search-api,INC-0001,0.09026,0.03939
2026-08-31 04:32:41.190995200,search-api,INC-0001,0.47161,0.0211
2026-08-31 04:37:41.190995200,search-api,INC-0001,2.07489,0.10305
2026-08-31 04:42:41.190995200,search-api,INC-0001,0.19851,0.02574
2026-08-31 04:47:41.190995200,search-api,INC-0001,0.25408,0.04784
2026-08-31 04:52:41.190995200,search-api,INC-0001,0.54701,0.10536
2026-08-31 04:57:41.190995200,search-api,INC-0001,0.21775,0.02737
2026-08-31 05:02:41.190995200,search-api,INC-0001,0.02576,0.01373
2026-08-31 05:07:41.190995200,search-api,INC-0001,0.02682,0.00083
2026-08-31 05:12:41.190995200,search-api,INC-0001,0.02251,0.01233
2026-08-31 05:17:41.190995200,search-api,INC-0001,0.03653,0.00494
2026-08-31 05:22:41.190995200,search-api,INC-0001,0.01517,0.01305
2026-08-31 05:27:41.190995200,search-api,INC-0001,0.06668,0.00233
2026-08-31 05:32:41.190995200,search-api,INC-0001,0.06078,0.0133
2026-08-31 05:37:41.190995200,search-api,INC-0001,0.12376,0.0201
2026-08-31 05:42:41.190995200,search-api,INC-0001,0.00214,0.00209
2026-09-02 20:57:56.629018624,auth-service,INC-0008,0.00423,0.02382
